"","year","state","event_type","fscale","total_economic_cost","lat","lng","casualties"
"21974",2011,"AL","TORNADO",2,1.33,32.41,-86.12,0
"21975",2011,"AL","TORNADO",1,0.44,32.3,-86.4,0
"21976",2011,"TN","TORNADO",4,15,35.24,-85.19,14
"21977",2011,"TN","TORNADO",4,0.25,35.2,-85.25,0
"21978",2011,"TN","TORNADO",2,0.2,35.21,-85.23,0
"21979",2011,"TN","TORNADO",4,2,35.33,-85.06,2
"21980",2011,"AL","TORNADO",1,0,34.56,-88.03,0
"21981",2011,"AL","TORNADO",2,5.3,32,-88.19,0
"21982",2011,"LA","TORNADO",0,0.02,32.45,-91.58,0
"21983",2011,"TN","TORNADO",1,0.075,35.24,-85.22,0
"21984",2011,"GA","TORNADO",2,7,34.04,-85.25,0
"21985",2011,"AL","TORNADO",1,0.011,33.14,-87.52,0
"21986",2011,"TN","TORNADO",0,0.01,35.06,-85.04,0
"21987",2011,"GA","TORNADO",1,0.3,32.42,-83.42,0
"21988",2011,"MS","TORNADO",2,0.75,32.55,-88.29,0
"21989",2011,"AL","TORNADO",0,0.102,32.46,-86.32,1
"21990",2011,"TN","TORNADO",1,0.025,35.26,-84.25,0
"21991",2011,"TN","TORNADO",1,0.025,35.32,-84.18,0
"21992",2011,"GA","TORNADO",2,0.15,32.16,-83.19,3
"21993",2011,"GA","TORNADO",1,1,34.38,-84.35,0
"21994",2011,"AL","TORNADO",1,0,34.39,-87.04,0
"21995",2011,"AL","TORNADO",2,3.48,32.05,-88.03,0
"21996",2011,"AL","TORNADO",1,0.08875,32.54,-87.21,0
"21997",2011,"AL","TORNADO",1,0.371,32.38,-87.51,0
"21998",2011,"GA","TORNADO",1,0.15,34.43,-85.33,0
"21999",2011,"GA","TORNADO",1,7,33.31,-83.4,0
"22000",2011,"LA","TORNADO",2,0.25,32.4,-91.26,0
"22001",2011,"GA","TORNADO",3,25,33.12,-84.28,2
"22002",2011,"GA","TORNADO",3,20,34.5,-85.34,27
"22003",2011,"GA","TORNADO",2,0.75,34.4,-83.56,1
"22004",2011,"MS","TORNADO",5,0.5,32.48,-89.06,0
"22005",2011,"TN","TORNADO",0,0.005,35.54,-83.19,0
"22006",2011,"TN","TORNADO",0,0.005,35.51,-83.43,0
"22007",2011,"VA","TORNADO",3,4,36.39,-81.57,53
"22008",2011,"TN","TORNADO",1,0.02,35.55,-83.58,0
"22009",2011,"TN","TORNADO",0,0.01,35.52,-84.12,0
"22010",2011,"MS","TORNADO",2,1.15,33.21,-89.35,0
"22011",2011,"MS","TORNADO",2,0.3,32.02,-90.29,0
"22012",2011,"MS","TORNADO",2,0.7,32.03,-90.23,2
"22013",2011,"IL","TORNADO",1,0,38.21,-90.03,0
"22014",2011,"GA","TORNADO",1,2,32.51,-83.43,0
"22015",2011,"AL","TORNADO",0,0,34.16,-86.55,0
"22016",2011,"MS","TORNADO",3,0.4,32.57,-88.48,0
"22017",2011,"GA","TORNADO",2,0.5,32.55,-84.31,0
"22018",2011,"AL","TORNADO",2,0.865,33.39,-86.25,5
"22019",2011,"GA","TORNADO",2,5,34.53,-85.25,25
"22020",2011,"GA","TORNADO",1,0.4,33.3,-83.42,0
"22021",2011,"MS","TORNADO",0,0.15,32.25,-88.48,0
"22022",2011,"GA","TORNADO",1,0.75,33.37,-83.21,0
"22023",2011,"IL","TORNADO",2,0,38.21,-90.09,1
"22024",2011,"GA","TORNADO",3,10,33.01,-84.16,14
"22025",2011,"AL","TORNADO",2,1.8,33.18,-88.09,0
"22026",2011,"LA","TORNADO",2,0.075,31.48,-92.07,0
"22027",2011,"AL","TORNADO",3,1.6,32.59,-88.14,0
"22028",2011,"GA","TORNADO",3,8,34.24,-84.38,0
"22029",2011,"GA","TORNADO",1,0.05,33.14,-84.57,0
"22030",2011,"AL","TORNADO",3,0.73,33.16,-87.5,0
"22031",2011,"AL","TORNADO",1,0.15,32.06,-88.27,0
"22032",2011,"IL","TORNADO",2,0,39.15,-89.39,0
"22033",2011,"MS","TORNADO",1,0.02,33.42,-89.19,0
"22034",2011,"GA","TORNADO",0,0.5,34.43,-84.36,0
"22035",2011,"TN","TORNADO",0,0.02,35.1,-84.52,0
"22036",2011,"TN","TORNADO",1,0.025,35.02,-85.06,0
"22037",2011,"TN","TORNADO",4,20,34.59,-85.03,108
"22038",2011,"TN","TORNADO",1,0.075,35.25,-85.19,0
"22039",2011,"MS","TORNADO",1,0.01,32.54,-88.31,0
"22040",2011,"TN","TORNADO",1,0.025,34.59,-85.16,0
"22041",2011,"TN","TORNADO",1,0.025,35.21,-85,0
"22042",2011,"TN","TORNADO",1,0.05,35.02,-85.04,0
"22043",2011,"TN","TORNADO",1,0.1,34.59,-85.19,0
"22044",2011,"TN","TORNADO",1,0.1,35.04,-85.06,0
"22045",2011,"TN","TORNADO",1,0.09,35,-85.12,0
"22046",2011,"LA","TORNADO",2,0.4,32.42,-91.22,0
"22047",2011,"TN","TORNADO",0,0.05,35.1,-84.54,0
"22048",2011,"AL","TORNADO",1,0,33.57,-86.48,0
"22049",2011,"AL","TORNADO",2,0.309,32.23,-86.49,0
"22050",2011,"AL","TORNADO",2,0.268,32.18,-88.01,0
"22051",2011,"AL","TORNADO",2,14,32.19,-87.57,3
"22052",2011,"IA","TORNADO",2,2,42.31,-95.07,0
"22053",2011,"IL","TORNADO",3,0,39.26,-89.49,2
"22054",2011,"AL","TORNADO",3,8.6,32.12,-88.25,0
"22055",2011,"AL","TORNADO",2,0.145,31.28,-87.4,0
"22056",2011,"AL","TORNADO",1,0,31.41,-87.13,0
"22057",2011,"AL","TORNADO",1,0,34.15,-86.15,0
"22058",2011,"AL","TORNADO",1,0.35,32.51,-87.29,0
"22059",2011,"MS","TORNADO",4,1.7,32.08,-88.55,18
"22060",2011,"AL","TORNADO",1,0.005,32.58,-85.22,0
"22061",2011,"IA","TORNADO",2,1,42.22,-95.14,0
"22062",2011,"AL","TORNADO",1,0.01,32.49,-86,0
"22063",2011,"AL","TORNADO",4,0,34.47,-85.54,1
"22064",2011,"MD","TORNADO",1,0.05,39.24,-77.15,0
"22065",2011,"MD","TORNADO",1,0.025,39.26,-77.09,0
"22066",2011,"AL","TORNADO",1,0.275,32.52,-87.25,0
"22067",2011,"TN","TORNADO",0,0.01,35.33,-84.01,0
"22068",2011,"AL","TORNADO",2,0,33.55,-87.03,1
"22069",2011,"TN","TORNADO",0,0.005,36.13,-83.03,0
"22070",2011,"TN","TORNADO",0,0.015,36,-82.52,0
"22071",2011,"TN","TORNADO",1,0.01,36.08,-82.38,0
"22072",2011,"IL","TORNADO",1,0.1,42.12,-89.19,0
"22073",2011,"IL","TORNADO",0,0.008,40.18,-88.54,0
"22074",2011,"IL","TORNADO",1,0.01,40.21,-88.49,0
"22075",2011,"AL","TORNADO",2,0.645,32.28,-87.31,0
"22076",2011,"MS","TORNADO",1,0.5,31.16,-88.49,0
"22077",2011,"AL","TORNADO",1,0,34.48,-87.52,1
"22078",2011,"AL","TORNADO",1,0.01,34.29,-86.15,0
"22079",2011,"AL","TORNADO",1,0.045,32.21,-86.52,0
"22080",2011,"AL","TORNADO",1,0,33.55,-86.51,0
"22081",2011,"AL","TORNADO",1,0,33.56,-86.49,0
"22082",2011,"AL","TORNADO",1,0.458,32.33,-86.36,0
"22083",2011,"AL","TORNADO",0,0.06,31.55,-88.28,0
"22084",2011,"AL","TORNADO",0,0.04,31.52,-88.25,0
"22085",2011,"AL","TORNADO",1,0.3,31.27,-88.27,0
"22086",2011,"AL","TORNADO",1,0,34.22,-86.12,0
"22087",2011,"NY","TORNADO",1,0.1,42.25,-75.21,0
"22088",2011,"MS","TORNADO",0,0,31.39,-88.53,0
"22089",2011,"AL","TORNADO",1,0.1,31.12,-87.12,0
"22090",2011,"AL","TORNADO",1,0.09,31.48,-86.54,0
"22091",2011,"AL","TORNADO",0,0,34.46,-87.09,0
"22092",2011,"AL","TORNADO",0,0,34.52,-86.29,0
"22093",2011,"AL","TORNADO",1,0.04,32.01,-88.15,0
"22094",2011,"TN","TORNADO",1,0.025,35.26,-84.25,0
"22095",2011,"TN","TORNADO",1,0.025,35.32,-84.18,0
"22096",2011,"PA","TORNADO",0,0.04,41.43,-75.3,0
"22097",2011,"AL","TORNADO",2,0.4,31.42,-87.09,0
"22098",2011,"AL","TORNADO",3,2,31.11,-88.26,6
"22099",2011,"MS","TORNADO",3,1,32.01,-89.3,1
"22100",2011,"AL","TORNADO",0,0.0129,32.43,-86.18,0
"22101",2011,"TN","TORNADO",0,0.01,35.37,-84.07,0
"22102",2011,"TN","TORNADO",2,0.1,35.3,-84.04,0
"22103",2011,"AL","TORNADO",2,0.15,31.52,-86.42,0
"22104",2011,"MS","TORNADO",0,0.002,31.25,-88.28,0
"22105",2011,"MS","TORNADO",3,11.1,31.07,-88.37,26
"22106",2011,"MS","TORNADO",0,0.01,31.26,-88.27,0
"22107",2011,"AL","TORNADO",2,0.05,31.33,-88.16,1
"22108",2011,"AL","TORNADO",1,3.102,31.21,-87.53,0
"22109",2011,"AL","TORNADO",2,0,34.21,-86.22,0
"22110",2011,"AL","TORNADO",0,0.03,31.06,-88.15,0
"22111",2011,"NC","TORNADO",3,30,35.22,-77.47,30
"22112",2011,"NC","TORNADO",0,0.004,35.2,-77.49,0
"22113",2011,"AL","TORNADO",2,0.038,32.34,-87.17,0
"22114",2011,"AL","TORNADO",1,0.0205,32.36,-87,0
"22115",2011,"AL","TORNADO",1,0.044,33.21,-86.24,0
"22116",2011,"AL","TORNADO",1,1,33.22,-86.22,0
"22117",2011,"TN","TORNADO",0,0.015,35.32,-84.16,0
"22118",2011,"TN","TORNADO",1,0.1,35.27,-84.27,1
"22119",2011,"TN","TORNADO",0,0.01,35.48,-84.03,0
"22120",2011,"TN","TORNADO",1,0.1,35.16,-84.36,0
"22121",2011,"TN","TORNADO",4,23,35.02,-84.59,204
"22122",2011,"AL","TORNADO",1,0.615,31.13,-86.45,0
"22123",2011,"MS","TORNADO",4,1.7,32.04,-89.19,2
"22124",2011,"AL","TORNADO",1,1.3,32.33,-87.18,0
"22125",2011,"IL","TORNADO",2,0,38.43,-89.36,0
"22126",2011,"AL","TORNADO",0,0.01525,33.14,-86.5,0
"22127",2011,"AL","TORNADO",1,0.0285,33.15,-86.31,0
"22128",2011,"AL","TORNADO",0,0.023,32.24,-87.3,0
"22129",2011,"AL","TORNADO",2,2.6,31.12,-86.51,0
"22130",2011,"TN","TORNADO",4,1,35.33,-84.01,0
"22131",2011,"AL","TORNADO",3,50,32.37,-86.11,26
"22132",2011,"AL","TORNADO",1,0.0398,32.22,-86.49,0
"22133",2011,"TN","TORNADO",1,0.254,35.58,-86.36,0
"22134",2011,"TN","TORNADO",2,0.125,35.18,-84.57,1
"22135",2011,"TN","TORNADO",0,0.015,35.12,-84.54,0
"22136",2011,"TN","TORNADO",0,0.003,35.54,-83.19,0
"22137",2011,"MD","TORNADO",1,0.005,39.26,-77.07,0
"22138",2011,"AL","TORNADO",0,0.021,32.12,-86.27,0
"22139",2011,"TN","TORNADO",1,0.15,35.06,-85.17,0
"22140",2011,"MS","TORNADO",5,0.1,32.54,-88.54,9
"22141",2011,"AL","TORNADO",0,0,34.43,-87.01,0
"22142",2011,"AL","TORNADO",0,0,34.39,-87.01,0
"22143",2011,"AL","TORNADO",2,0.3,31.43,-87.05,0
"22144",2011,"AL","TORNADO",1,0.025,32.28,-87.13,0
"22145",2011,"AL","TORNADO",1,0.07,32.22,-87.09,0
"22146",2011,"TN","TORNADO",2,0.5,35.21,-84.24,1
"22147",2011,"AL","TORNADO",0,0.0398,32.36,-86.3,0
"22148",2011,"IL","TORNADO",1,0,38.44,-89.32,0
"22149",2011,"IL","TORNADO",2,0,38.45,-90.11,0
"22150",2011,"AL","TORNADO",5,50,34.18,-87.47,27
"22151",2011,"VA","TORNADO",1,0.05,36.37,-81.39,0
"22152",2011,"TN","TORNADO",2,1,36.23,-81.59,2
"22153",2011,"VA","TORNADO",0,0.003,36.39,-82.12,0
"22154",2011,"VA","TORNADO",1,0.075,36.4,-81.58,0
"22155",2011,"TN","TORNADO",2,0.5,35.04,-84.57,4
"22156",2011,"TN","TORNADO",1,0.05,35.12,-84.42,0
"22157",2011,"TN","TORNADO",1,0.1,35.16,-84.36,0
"22158",2011,"TN","TORNADO",4,23,35.02,-84.59,204
"22159",2011,"TN","TORNADO",0,0.02,35.49,-83.07,0
"22160",2011,"TN","TORNADO",2,0.125,35.18,-84.57,1
"22161",2011,"TN","TORNADO",0,0.02,35.1,-84.52,0
"22162",2011,"TN","TORNADO",1,0.025,35.02,-85.06,0
"22163",2011,"TN","TORNADO",2,0.125,35.18,-84.57,1
"22164",2011,"AL","TORNADO",5,0,34.23,-85.58,23
"22165",2011,"AL","TORNADO",2,1.83,32.17,-87.44,0
"22166",2011,"TN","TORNADO",1,0.01,35.42,-84.52,0
"22167",2011,"TN","TORNADO",1,0.075,35.25,-85.19,0
"22168",2011,"TN","TORNADO",4,0.05,35.31,-84.03,0
"22169",2011,"AL","TORNADO",2,1.02,32.18,-87.55,0
"22170",2011,"TN","TORNADO",0,0.05,35.1,-84.54,0
"22171",2011,"TN","TORNADO",1,0.025,34.58,-85.36,0
"22172",2011,"TN","TORNADO",1,0.025,35.21,-85,0
"22173",2011,"VA","TORNADO",3,4,36.39,-81.57,53
"22174",2011,"TN","TORNADO",1,0.02,35.55,-83.58,0
"22175",2011,"TN","TORNADO",0,0.01,35.52,-84.12,0
"22176",2011,"TN","TORNADO",0,0.02,36.04,-83.2,0
"22177",2011,"TN","TORNADO",2,3,36.07,-82.37,1
"22178",2011,"TN","TORNADO",4,0.05,35.31,-84.03,0
"22179",2011,"TN","TORNADO",0,0.01,35.33,-84.01,0
"22180",2011,"TN","TORNADO",0,0.015,35.21,-84.55,0
"22181",2011,"TN","TORNADO",0,0.015,36.02,-82.33,0
"22182",2011,"TN","TORNADO",1,0.1,35.04,-85.06,0
"22183",2011,"TN","TORNADO",1,0.09,35,-85.12,0
"22184",2011,"TN","TORNADO",0,0.01,35.06,-85.04,0
"22185",2011,"TN","TORNADO",2,0.75,35.01,-85.22,0
"22186",2011,"TN","TORNADO",2,0.03,34.59,-85.38,0
"22187",2011,"TN","TORNADO",4,15,35.24,-85.19,14
"22188",2011,"VA","TORNADO",0,0.05,36.55,-82.37,0
"22189",2011,"TN","TORNADO",1,0.05,35.02,-85.04,0
"22190",2011,"TN","TORNADO",1,0.1,34.59,-85.19,0
"22191",2011,"TN","TORNADO",2,0.3,36.17,-82.42,0
"22192",2011,"TN","TORNADO",4,2,35.33,-85.06,2
"22193",2011,"TN","TORNADO",0,0.02,36.08,-83.28,0
"22194",2011,"TN","TORNADO",0,0.01,36.12,-83.25,0
"22195",2011,"TN","TORNADO",0,0.005,34.59,-86.21,0
"22196",2011,"TN","TORNADO",0,0.015,35.32,-84.16,0
"22197",2011,"TN","TORNADO",1,0.075,35.07,-85.01,1
"22198",2011,"AL","TORNADO",3,3.99,32.11,-88,5
"22199",2011,"TN","TORNADO",4,0.25,35.2,-85.25,0
"22200",2011,"TN","TORNADO",2,0.2,35.21,-85.23,0
"22201",2011,"TN","TORNADO",2,0.5,36.19,-82.38,0
"22202",2011,"AL","TORNADO",3,1.24,32.34,-86.34,7
"22203",2011,"AL","TORNADO",2,0.0141,32.45,-86.07,2
"22204",2011,"AL","TORNADO",2,0.374,32.43,-87.37,0
"22205",2011,"TN","TORNADO",1,0.01,36.18,-82.23,0
"22206",2011,"TN","TORNADO",0,0.02,36.18,-82.19,0
"22207",2011,"AL","TORNADO",5,160,34.06,-88.09,118
"22208",2011,"TN","TORNADO",0,0.01,35.39,-84.11,0
"22209",2011,"AL","TORNADO",4,1500,33.03,-87.49,844
"22210",2011,"TN","TORNADO",0,0.01,35.39,-84.11,0
"22211",2011,"TN","TORNADO",4,1,35.33,-84.01,0
"22212",2011,"TN","TORNADO",0,0.003,35.54,-83.19,0
"22213",2011,"TN","TORNADO",0,0.005,35.54,-83.19,0
"22214",2011,"TN","TORNADO",0,0.025,35.06,-85.09,0
"22215",2011,"TN","TORNADO",1,0.025,34.59,-85.16,0
"22216",2011,"TN","TORNADO",1,0.05,35.13,-84.42,0
"22217",2011,"TN","TORNADO",1,0.025,34.58,-85.36,0
"22218",2011,"AL","TORNADO",3,11.5,34.12,-87.37,25
"22219",2011,"TN","TORNADO",0,0.005,35.51,-83.43,0
"22220",2011,"TN","TORNADO",1,0.03,35.51,-83.01,0
"22221",2011,"TN","TORNADO",1,0.1,35.57,-83.17,0
"22222",2011,"TN","TORNADO",0,0.005,36.03,-83.29,0
"22223",2011,"TN","TORNADO",1,0.1,35.27,-84.27,1
"22224",2011,"TN","TORNADO",0,0.01,35.48,-84.03,0
"22225",2011,"TN","TORNADO",0,0.01,35.37,-84.07,0
"22226",2011,"TN","TORNADO",2,0.1,35.3,-84.04,0
"22227",2011,"TN","TORNADO",2,0.2,35.16,-84.39,5
"22228",2011,"TN","TORNADO",0,0.015,35.12,-84.54,0
"22229",2011,"SD","TORNADO",0,0,43.06,-98.09,0
"22230",2011,"NE","TORNADO",0,0,40.47,-98.03,0
"22231",2011,"NE","TORNADO",0,0,41.07,-97.41,0
"22232",2011,"AR","TORNADO",0,0.025,34.19,-92.5,0
"22233",2011,"NE","TORNADO",0,0,41.07,-97.39,0
"22234",2011,"NE","TORNADO",0,0,41.52,-99.56,0
"22235",2011,"AR","TORNADO",2,5.5,35.27,-93.42,12
"22236",2011,"AR","TORNADO",1,0.03,35.37,-91.24,0
"22237",2011,"PA","TORNADO",1,0.15,41.47,-80.3,0
"22238",2011,"AR","TORNADO",1,0.025,35.18,-93.55,0
"22239",2011,"TX","TORNADO",0,0,30.18,-95.05,0
"22240",2011,"OH","TORNADO",0,0.035,39.36,-83.27,0
"22241",2011,"IL","TORNADO",1,0,42.22,-89.1,0
"22242",2011,"IL","TORNADO",1,0.015,42.27,-89,0
"22243",2011,"OH","TORNADO",0,0.05,39.4,-83.25,0
"22244",2011,"OH","TORNADO",1,0.175,39.22,-84.24,0
"22245",2011,"OH","TORNADO",0,0.005,39.39,-84.07,0
"22246",2011,"AR","TORNADO",1,0.035,35.22,-92.34,0
"22247",2011,"IN","TORNADO",1,0.025,40.57,-87.09,0
"22248",2011,"IN","TORNADO",2,0.05,40.54,-87.18,0
"22249",2011,"IN","TORNADO",1,5e-04,40.56,-87.12,0
"22250",2011,"NE","TORNADO",0,0,42.29,-98.58,0
"22251",2011,"MO","TORNADO",2,4,38.39,-93.13,20
"22252",2011,"IA","TORNADO",0,0,43.01,-96.28,0
"22253",2011,"IA","TORNADO",0,0,43.18,-95.47,0
"22254",2011,"AR","TORNADO",2,0.1,33.16,-91.31,0
"22255",2011,"IA","TORNADO",1,0.175,42.51,-92,0
"22256",2011,"IA","TORNADO",0,0.01,42.57,-91.43,0
"22257",2011,"TN","TORNADO",0,0.1,35.57,-85.49,0
"22258",2011,"PA","TORNADO",1,0.075,40.2,-76.57,0
"22259",2011,"NE","TORNADO",0,0,42.4,-103.4,0
"22260",2011,"MN","TORNADO",0,0.05,45.14,-92.56,0
"22261",2011,"MN","TORNADO",0,0,44.33,-94.16,0
"22262",2011,"OK","TORNADO",1,0,35.26,-94.27,0
"22263",2011,"SD","TORNADO",0,0,44.03,-97.17,0
"22264",2011,"SD","TORNADO",0,0,44.06,-97.12,0
"22265",2011,"AR","TORNADO",0,0.001,36.01,-94.06,0
"22266",2011,"IL","TORNADO",1,0.15,37.28,-89.14,0
"22267",2011,"PA","TORNADO",1,0.01,40.33,-76.55,0
"22268",2011,"IL","TORNADO",1,0.05,41.58,-89.34,0
"22269",2011,"MO","TORNADO",0,5e-04,38.04,-94.13,0
"22270",2011,"KY","TORNADO",2,0.35,36.38,-87.36,1
"22271",2011,"NE","TORNADO",0,0.025,40.21,-98.3,0
"22272",2011,"OK","TORNADO",3,0,35.45,-97.4,25
"22273",2011,"OK","TORNADO",0,0,34.46,-96.53,0
"22274",2011,"KS","TORNADO",0,0.025,39.1,-99.01,0
"22275",2011,"OK","TORNADO",4,0,34.56,-97.4,61
"22276",2011,"WI","TORNADO",0,0.001,45.32,-90.24,0
"22277",2011,"IN","TORNADO",0,0.04,39.12,-85.04,0
"22278",2011,"OK","TORNADO",2,0,36.01,-97.09,18
"22279",2011,"WI","TORNADO",0,0.005,43.43,-88.59,0
"22280",2011,"OK","TORNADO",4,0,35,-97.57,49
"22281",2011,"OK","TORNADO",0,0,35.18,-97.35,0
"22282",2011,"OH","TORNADO",0,0,40.52,-84.36,0
"22283",2011,"KS","TORNADO",0,0,37.55,-100.32,0
"22284",2011,"NE","TORNADO",1,0.1,41.09,-97.33,0
"22285",2011,"OK","TORNADO",2,0,35.22,-97.07,32
"22286",2011,"OK","TORNADO",3,0,34.52,-97.43,0
"22287",2011,"MI","TORNADO",0,0,46.14,-85.44,0
"22288",2011,"NE","TORNADO",1,0.15,40.58,-97.52,0
"22289",2011,"OK","TORNADO",3,0,35.21,-98.26,0
"22290",2011,"IN","TORNADO",3,0.15,38.51,-86.21,0
"22291",2011,"NE","TORNADO",0,0,42.4,-103.47,0
"22292",2011,"OK","TORNADO",3,0,36.03,-98.37,2
"22293",2011,"MN","TORNADO",2,0.24,43.44,-91.27,0
"22294",2011,"MN","TORNADO",0,0,45.02,-93.34,0
"22295",2011,"IN","TORNADO",2,0.1,38.18,-86.55,0
"22296",2011,"IN","TORNADO",1,0.03,38.28,-86.57,0
"22297",2011,"OK","TORNADO",3,0,35.43,-97.42,46
"22298",2011,"MT","TORNADO",1,0.075,46.39,-105.18,0
"22299",2011,"OK","TORNADO",5,0,35.26,-98.17,119
"22300",2011,"IN","TORNADO",2,0.15,38.37,-86.27,0
"22301",2011,"MO","TORNADO",0,0,39.03,-93.44,0
"22302",2011,"MO","TORNADO",1,0,38.56,-91.28,0
"22303",2011,"MO","TORNADO",1,0,37.18,-90.2,0
"22304",2011,"MO","TORNADO",1,0,37.24,-90.1,0
"22305",2011,"CA","TORNADO",1,0.55,39.31,-122.12,0
"22306",2011,"CA","TORNADO",2,0.12,39.36,-121.37,0
"22307",2011,"MN","TORNADO",0,0,47.18,-91.37,0
"22308",2011,"KS","TORNADO",0,0,38.32,-95.54,0
"22309",2011,"KS","TORNADO",3,2.28,38.3,-96,6
"22310",2011,"KS","TORNADO",1,0,38.31,-95.57,0
"22311",2011,"IN","TORNADO",1,0,38.42,-86.18,0
"22312",2011,"KS","TORNADO",1,0,38.34,-95.31,0
"22313",2011,"IN","TORNADO",1,0.03,38.42,-86.18,0
"22314",2011,"IN","TORNADO",1,0.02,38.41,-86.2,0
"22315",2011,"OK","TORNADO",0,0,35.37,-97.51,0
"22316",2011,"MO","TORNADO",1,0.05,36.48,-93.18,0
"22317",2011,"MO","TORNADO",2,1,36.49,-93.3,0
"22318",2011,"TX","TORNADO",0,0,34.12,-99.03,0
"22319",2011,"MO","TORNADO",0,0.008,38.11,-94.02,0
"22320",2011,"KS","TORNADO",2,0,38.09,-98.42,3
"22321",2011,"CA","TORNADO",1,0.2,39.37,-122.09,0
"22322",2011,"OK","TORNADO",1,0,36.03,-98.38,0
"22323",2011,"WI","TORNADO",0,0,45.36,-90.19,0
"22324",2011,"WI","TORNADO",0,0.005,45.4,-90.15,0
"22325",2011,"ND","TORNADO",2,0.5,46.36,-96.56,0
"22326",2011,"ND","TORNADO",2,0.05,46.37,-96.55,0
"22327",2011,"MO","TORNADO",3,0.3,36.48,-90.51,0
"22328",2011,"OK","TORNADO",0,0,34.53,-98.24,0
"22329",2011,"WI","TORNADO",0,0,45.51,-90.04,0
"22330",2011,"OK","TORNADO",4,0,35.11,-97.4,0
"22331",2011,"PA","TORNADO",1,0.075,40.21,-76.55,0
"22332",2011,"PA","TORNADO",1,0.025,40.55,-76.51,0
"22333",2011,"PA","TORNADO",1,0.025,40.55,-76.51,0
"22334",2011,"TX","TORNADO",0,0.018,33.33,-97.01,0
"22335",2011,"IL","TORNADO",1,0.165,39.51,-88.5,0
"22336",2011,"IL","TORNADO",1,0.1,39.52,-88.46,0
"22337",2011,"IA","TORNADO",0,0.01,42.57,-91.43,0
"22338",2011,"TX","TORNADO",1,0.15,32.49,-96.58,0
"22339",2011,"PA","TORNADO",1,0.02,41.53,-76.31,0
"22340",2011,"MN","TORNADO",0,0.05,45.15,-93.09,0
"22341",2011,"MN","TORNADO",1,0.6,46.54,-95.06,0
"22342",2011,"MN","TORNADO",2,0.24,43.44,-91.27,0
"22343",2011,"PA","TORNADO",0,0.075,40.5,-75.42,1
"22344",2011,"IA","TORNADO",2,0.525,43.24,-92.29,3
"22345",2011,"CO","TORNADO",0,0,39.55,-104.11,0
"22346",2011,"OH","TORNADO",0,0.2,41.45,-80.36,0
"22347",2011,"IL","TORNADO",0,0,41.49,-88.46,0
"22348",2011,"TX","TORNADO",0,0.002,33.04,-97.27,0
"22349",2011,"TX","TORNADO",0,0,31.28,-98.03,0
"22350",2011,"TX","TORNADO",0,0,33.4,-97.3,0
"22351",2011,"TX","TORNADO",0,0,33.51,-97.38,0
"22352",2011,"TX","TORNADO",0,0.01,32.55,-97.36,0
"22353",2011,"TX","TORNADO",0,0.001,32.52,-97.29,0
"22354",2011,"KS","TORNADO",0,0,38.52,-94.4,0
"22355",2011,"KS","TORNADO",0,0,38.57,-94.43,0
"22356",2011,"PA","TORNADO",1,0.25,40.37,-76.12,0
"22357",2011,"MO","TORNADO",5,2800,37.03,-94.34,1308
"22358",2011,"MN","TORNADO",2,0.25,43.3,-92.15,0
"22359",2011,"TX","TORNADO",0,0,33.18,-98.02,0
"22360",2011,"IA","TORNADO",1,0.175,42.51,-92,0
"22361",2011,"AR","TORNADO",1,0.01,35.39,-91.2,0
"22362",2011,"WI","TORNADO",1,1.02,44.15,-89.58,1
"22363",2011,"OK","TORNADO",2,0.1,35.45,-95.44,0
"22364",2011,"OK","TORNADO",2,0.4,35.56,-95.22,0
"22365",2011,"TX","TORNADO",0,0,32.4,-96.4,0
"22366",2011,"TX","TORNADO",2,0.75,33.08,-97.11,0
"22367",2011,"TX","TORNADO",0,0,32.34,-96.06,0
"22368",2011,"SD","TORNADO",1,0.005,44.08,-101.42,0
"22369",2011,"SD","TORNADO",0,0.005,44.13,-101.24,0
"22370",2011,"OK","TORNADO",1,0,36.24,-96.34,0
"22371",2011,"OH","TORNADO",0,0.2,41.06,-81.33,0
"22372",2011,"WI","TORNADO",0,0.001,43.39,-89.11,0
"22373",2011,"IL","TORNADO",1,0.05,42.07,-89.32,0
"22374",2011,"KS","TORNADO",0,0.005,38.37,-94.41,0
"22375",2011,"KS","TORNADO",0,0.01,38.49,-94.38,0
"22376",2011,"AR","TORNADO",3,13,35.25,-93.31,5
"22377",2011,"AR","TORNADO",1,0.025,35.39,-93.1,0
"22378",2011,"MO","TORNADO",2,0.1,37.03,-94.24,0
"22379",2011,"WA","TORNADO",0,0.01,46.34,-122.53,0
"22380",2011,"MO","TORNADO",0,0.001,37.34,-89.39,0
"22381",2011,"TX","TORNADO",0,0.03,32.45,-97.28,0
"22382",2011,"MN","TORNADO",1,0.5,45.01,-93.16,0
"22383",2011,"MN","TORNADO",0,0.02,45.06,-93.13,0
"22384",2011,"MN","TORNADO",0,0.1,45.07,-93.13,0
"22385",2011,"IN","TORNADO",0,0,40.58,-86.53,0
"22386",2011,"WI","TORNADO",1,0.2,45.36,-91.37,0
"22387",2011,"AR","TORNADO",1,0,35.08,-90.1,0
"22388",2011,"IL","TORNADO",0,0.005,40.1,-88.19,0
"22389",2011,"IL","TORNADO",1,0.51,38.4,-88.22,0
"22390",2011,"IL","TORNADO",0,0,38.44,-88.07,0
"22391",2011,"MO","TORNADO",2,0.3,36.59,-94.03,0
